has_title,has_submit,has_link,has_email_input,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_div,has_footer,number_of_forms,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,number_of_sources,number_of_span,number_of_table,RequestURL,AnchorURL,Favicon,LinksInScriptTags,ServerFormHandler,InfoEmail,has_mouse_tracking,has_keyboard_monitoring,has_popups,number_of_hidden_element,page_redirect,form_redirect_behavior,external_form_action,password_type_count,password_name_id_count,hidden_password_count,form_with_password,clipboard_monitoring,form_data_collection,cookie_manipulation,UsingIp,longUrl,shortUrl,symbol,redirecting,prefixSuffix,SubDomains,Hppts,DomainRegLen,NonStdPort,HTTPSDomainURL,AbnormalURL,WebsiteForwarding,StatusBarCust,DisableRightClick,UsingPopupWindow,IframeRedirection,AgeofDomain,DNSRecording,WebsiteTraffic,PageRank,GoogleIndex,LinksPointingToPage,StatsReport,URL,label
1,0,1,0,0,0,2,0,5,3,3,0,59,1,1,0,1078,0,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3CnfCt7,1
1,0,1,0,0,0,2,0,5,3,3,0,59,1,1,0,1078,0,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3YPCg6h,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4hy1ldr,1
1,0,1,0,0,0,2,0,5,3,5,0,59,1,1,0,1438,0,3,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3AfYCol,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4egifdO,1
1,0,1,0,0,0,2,0,5,3,3,0,59,1,1,0,1078,0,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4hCmH9n,1
1,0,1,0,0,0,0,0,0,0,0,0,59,0,0,0,65,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3YPRGaP,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4fzxjUJ,1
1,0,1,0,0,0,2,0,5,3,3,0,59,1,1,0,1078,0,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3YBBngB,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3CfXxNK,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3YCq4EJ,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/40Ayqzl,1
1,0,1,0,0,0,2,0,5,3,5,0,59,1,1,0,1437,0,3,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3YC204K,1
1,0,1,0,0,0,2,0,5,3,5,0,59,1,1,0,1425,0,3,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3NTWLbO,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3CgsKAm,1
1,0,1,0,0,0,2,0,5,3,5,0,59,1,1,0,1436,0,3,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3CdLuQZ,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/40AXMx8,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4fAhjBQ,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3NZNpuY,1
1,0,1,0,0,0,2,0,5,3,3,0,59,1,1,0,1078,0,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4fazHkV,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3Cg6KFO,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3C8l9DR,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4fbeac8,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4hDruaE,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/3AvRsfE,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4fxTGKq,1
1,0,1,0,0,0,2,0,5,3,5,0,59,1,1,0,1428,0,3,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4hvk4X3,1
1,0,1,0,0,0,2,0,0,4,4,0,64,1,1,0,891,0,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4ftffw9,1
1,0,1,0,0,1,0,0,1,6,1,5,29,0,1,0,521,1,6,12,0,0,0,1,0,5,1,0,4,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://qrco.de/bfXodT,1
1,0,0,0,1,3,0,0,0,5,11,2,6,1,0,0,6115,0,5,16,0,0,0,0,0,5,0,0,14,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://aramx-kwgov.top/Ku3sr/,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1kyLRE8eom8qthQrreW0zYM0Q3IUIwGJFWRAExt2wrwY/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/11cn4s5i3HJI794yRNEtK1OXPgWfdGilN3780-KsZgBw/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1_3ii9qCm33Yji4VR9jCemWAhB8YaKlO9dGBZHzW2MrE/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1Tnb9Cr_pHU3k1gqqMXi8qtyZYFMme_Uauroc2s1-Dfc/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/19u4ijC2MQ6BEHEVMoYaAbLpW6thm9mb8G0NqClWC8hE/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/13UzhoLsjyPE6cZvER1IuEmsUcGu3a8Ii-zohPVZqVKo/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1xf3gUevFf6iqve41aTUJ-iSq5faRlrf1mNe9VK6841U/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1lU9rY64vNpRunzXt2egYS-QXcXagn9j3OMmITei28go/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1ntViHRRSQW2naUMfQaBwzR7go5DEaLv6jNWnYEAByyg/edit,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1nlJsbtTmoCLogxT__pj0T6dkx3p3IMZLizjmcVPcxfs/edit,1
1,0,0,0,0,0,0,0,0,1,0,0,20,1,0,1,44,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://att-currently-10-28-24.weeblysite.com/,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1nAJddft5PuU5B2jqOB0N6DFUAYvqtoPdHekRlnCMHfY/edit,1
1,0,1,0,0,0,0,0,0,0,0,2,22,0,0,0,22,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vS5ik9_hfw5Nly6h8viZtHPL0CptnVnE4bueHSOPTRTRCYJqMvjFOjWweBMTM3Izx2XQQew-J2vphzE/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,0,1,0,0,3,2,0,2,0,0,0,59,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/presentation/d/e/2PACX-1vShib_K-P2hJBavvZJOncvfeDSSe0nekg1Ym1z0cQnXncKELIP1VDfALCzxUUkmG13h_RKyaraeIJ3A/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,0,0,0,0,0,0,19,17,0,0,0,324,0,0,160,0,0,0,0,0,14,0,0,42,0,0,0,0,0,1,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vRCbaQ2uWSN90WucJiqBwNcPHpWDxy2FrHRJAfWcYdWN0NhMMR8rlncJY0r81Aoo9aI-2iQZ34XoCh4/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,0,1,0,0,2,5,0,5,0,0,0,153,0,2,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://docs.google.com/drawings/d/1sFAEbLjFxUwtQt0MhU4e20tYiCkft652jDsRBN_C7Fc/edit,1
1,0,1,0,0,0,0,0,0,0,0,19,34,0,0,0,341,0,0,160,0,0,0,0,0,14,0,0,42,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vSQTSrIZTreV2OZ1gCb0xSBnBbBcWAQESLxZiKFzXz1Wv6Vpluh7m3qM9JTCHaoSyRPTTRlOwkdnIXf/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,0,0,0,0,6,4,0,21,1,0,0,429,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,http://mqswrzquisci.top,1
1,0,0,0,0,0,0,0,0,6,4,0,21,1,0,0,429,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,http://phmbqtanblor.top,1
1,0,1,0,0,1,2,0,0,15,17,48,8,0,0,0,383,0,15,16,1,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://flow.page/dcxzdsz,1
1,0,1,0,0,0,0,0,0,0,0,19,34,0,0,0,341,0,0,160,0,0,0,0,0,13,0,0,42,0,0,0,0,0,1,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vR8PoDoRBRMeE4sknezA0X8AWjpRkUaCOI8EBAsw3tlrUgPubS0oBYy4CSF5pyoZFb436saQFPLrBW5/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,0,0,0,0,0,0,19,34,0,0,0,341,0,0,160,0,0,0,0,0,14,0,0,42,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vTfJvP_hi5QDm_EIkREOu1G27PKqTkHpn0HeRyZE6HTcIy2XDFJ6GNDBrXfIiradeUf3zJ_uy9fGYPL/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,0,0,0,0,0,0,19,34,0,0,0,341,0,0,160,0,0,0,0,0,14,0,0,42,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vQvIdvSPndyKtLoT3QbGbgPQS43boCiIdGag7MNtKMB9okh1FZ8weodQTdXOp9QSRLRhPQps07mJ6bT/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,1,0,0,0,0,0,0,0,0,19,19,0,0,0,326,0,0,160,0,0,0,0,0,14,0,0,42,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vTU449tDbTqvx6FXwcimumPflUUFtfRvGU_2qlv-PfCiQBvKW9IMoWvObWnFDG9Be9MkHo3lRtliyEJ/pub?start=true&amp;loop=true&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,1,3,0,0,0,5,11,2,6,1,0,0,6074,0,5,16,0,0,0,0,0,5,0,0,14,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://87.120.117.83/,1
1,0,0,0,0,0,0,0,0,6,4,0,21,1,0,0,429,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,http://cahqhxyipiie.top,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://teresaparfittt-my-cheetah-website.site.builderall.net/,1
1,0,1,0,0,0,0,0,0,0,0,19,34,0,0,0,341,0,0,160,0,0,0,0,0,14,0,0,42,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vTfJvP_hi5QDm_EIkREOu1G27PKqTkHpn0HeRyZE6HTcIy2XDFJ6GNDBrXfIiradeUf3zJ_uy9fGYPL/pub?start=true&amp;loop=true&amp;delayms=3000,1
1,0,1,0,0,3,9,0,0,24,7,17,56,0,0,1,2854,1,24,92,0,0,0,0,0,3,1,0,4,0,0,0,0,0,1,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,http://tinyurl.com/3eekznzn,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,126,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://jhucgajukrvhauskjvuweyi-wgsxjyhjhwcs.teemill.com/,1
1,0,0,0,0,3,2,0,1,1,3,2,19,1,0,0,251,0,6,34,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://ebringtownklbm.blogspot.com/,1
1,0,0,0,0,3,2,0,1,1,3,2,19,1,0,0,251,0,6,34,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://chickenbloodfirezpzty.blogspot.com/,1
1,0,1,0,0,0,0,0,0,0,0,19,64,0,0,0,371,0,0,160,0,0,0,0,0,13,0,0,42,0,0,0,0,0,1,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vQZET-r7VtDkSVCVtNYjYJV0LWyRGVX-jNaWdNwxnM5fLLlv8Iy0DGqpoO3lQ3tRrIyo_UGx_8y3pSk/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,3,9,0,0,24,7,21,56,0,0,1,2854,1,24,92,0,0,0,1,0,7,1,0,4,0,0,0,0,0,1,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://tinyurl.com/2b82wneq,1
1,0,1,0,0,3,9,0,0,24,7,22,56,0,0,1,2854,1,24,92,0,0,0,1,0,7,1,0,4,0,0,0,0,0,1,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://tinyurl.com/4t3vtpn7,1
1,0,1,1,8,1,1,83,3,6,4,6,14,1,0,0,790,0,6,27,1,2,0,1,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,36,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,https://sites.google.com/view/jhfdujue/home,1
1,0,0,0,1,0,1,0,0,1,1,4,4,1,0,0,208,0,1,21,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://dpd.makselaekumine.ee/pay/order,1
1,0,1,0,0,0,0,0,0,0,0,19,34,0,0,0,341,0,0,160,0,0,0,0,0,14,0,0,42,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vRWlTeTfM_RjhhZ8Gwback8WAcaEJDqxU8LtublPzLVpk7lyiMydBsPXdzSFBvyopBV-rAwArLaQm1F/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,0,0,0,0,0,0,19,32,0,0,0,339,0,0,160,0,0,0,0,0,13,0,0,42,0,0,0,0,0,1,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vQlUPaLd6-iArKnQ6lpR8KFZ15ak0icjK5CIuEwfozCi4ygtuW1ReW6QUO_G60zPhTtBO1gOSbJuhwL/pub?start=false&amp;loop=false&amp;delayms=3000,1
